Gene,Mean_RSV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
ZBED3-AS1,4.4,9.379310344827585,-1.0919783223728323,0.22062747259026722,0.6910390010744063,0.1604974410868446,Not Significant
PDE8B,43.8,81.10344827586206,-0.8888323849949813,0.34992282907366434,0.6910390010744063,0.1604974410868446,Not Significant
WDR41,314.4,487.3103448275862,-0.6322396313918361,0.19945672772886297,0.6910390010744063,0.1604974410868446,Not Significant
TBCA,1436.8,1634.7931034482758,-0.1862488071271026,0.7126449648776428,0.8192056203155893,0.08660707679832999,Not Significant
AP3B1,674.2,1046.4827586206898,-0.6343000101599747,0.27112344200813465,0.6910390010744063,0.1604974410868446,Not Significant
SCAMP1,456.4,498.58620689655174,-0.1275441804182397,0.7931504887840728,0.8699343265285916,0.060513532097239746,Not Significant
LHFPL2,1110.6,938.3103448275862,0.2432022249032357,0.5923195913341187,0.7477978505701764,0.12621578749264858,Not Significant
ARSB,375.4,292.7931034482759,0.35854707789296947,0.4585483193273455,0.7020165437864553,0.15365265312588286,Not Significant
JMY,93.6,156.10344827586206,-0.7379219714242253,0.1657554023226113,0.6910390010744063,0.1604974410868446,Not Significant
HOMER1,57.2,116.72413793103448,-1.0290158814437598,0.20323259948624134,0.6910390010744063,0.1604974410868446,Not Significant
CMYA5,5.2,11.448275862068966,-1.1385468129656229,0.4151832572495521,0.6934051834525128,0.15901291616042768,Not Significant
MTX3,160.6,245.93103448275863,-0.6147819098674707,0.2590660185783012,0.6910390010744063,0.1604974410868446,Not Significant
THBS4,2.8,4.862068965517242,-0.7961435301009798,0.40310668413811124,0.6913913684166478,0.1602760466513204,Not Significant
SERINC5,246.4,598.5862068965517,-1.2805567794500277,0.08050043562141496,0.6910390010744063,0.1604974410868446,Not Significant
ZFYVE16,401.0,475.1034482758621,-0.24463944111135713,0.621766119181717,0.7653661168376449,0.11613076813211246,Not Significant
FAM151B,11.4,13.931034482758621,-0.28926856834684317,0.6339831208183694,0.773144828651107,0.1117391446425451,Not Significant
DHFR,223.4,535.3448275862069,-1.2608392772716814,0.21215303886125464,0.6910390010744063,0.1604974410868446,Not Significant
MSH3,160.2,226.93103448275863,-0.5023797738801753,0.2892445221636872,0.6910390010744063,0.1604974410868446,Not Significant
RASGRF2,46.2,43.827586206896555,0.0760536266513085,0.9493572432757091,0.9697828911903086,0.01332548193134459,Not Significant
CKMT2,1.2,3.3793103448275863,-1.4936944431538424,0.1322455461285873,0.6910390010744063,0.1604974410868446,Not Significant
ZCCHC9,193.6,238.24137931034483,-0.2993450589991975,0.5397065570985401,0.7213421753165123,0.14185867480874143,Not Significant
SSBP2,40.8,126.51724137931035,-1.6326929470368376,0.0753618580365621,0.6910390010744063,0.1604974410868446,Not Significant
ATG10,66.2,126.37931034482759,-0.9328571759737468,0.12802960034860195,0.6910390010744063,0.1604974410868446,Not Significant
RPS23,5995.0,9550.137931034482,-0.6717618162609732,0.24211215861042665,0.6910390010744063,0.1604974410868446,Not Significant
ATP6AP1L,3.0,11.96551724137931,-1.9958483567295324,0.13215782113934213,0.6910390010744063,0.1604974410868446,Not Significant
TMEM167A,535.6,1134.655172413793,-1.083026055851937,0.24189709663742318,0.6910390010744063,0.1604974410868446,Not Significant
XRCC4,112.2,186.68965517241378,-0.7345693113659608,0.49916708011172684,0.71213366253349,0.14743848465990816,Not Significant
VCAN,895.2,2020.1379310344828,-1.1741718592857062,0.18333439707673352,0.6910390010744063,0.1604974410868446,Not Significant
EDIL3,4.2,13.551724137931034,-1.690015179239636,0.5178437159762916,0.7168216789189222,0.14458886873029209,Not Significant
COX7C,1376.6,3204.896551724138,-1.2191683749384445,0.15077186717357474,0.6910390010744063,0.1604974410868446,Not Significant
RASA1,290.4,933.8965517241379,-1.6852212972648601,0.34917097429848254,0.6910390010744063,0.1604974410868446,Not Significant
CCNH,330.2,357.41379310344826,-0.11425519084330925,0.8027230925388437,0.8763226159356746,0.05733597998849065,Not Significant
TMEM161B,172.6,219.0344827586207,-0.3437255477237931,0.5119439722906571,0.7149843193788629,0.14570348278900147,Not Significant
TMEM161B-AS1,12.2,33.172413793103445,-1.443102845966946,0.1538766011187912,0.6910390010744063,0.1604974410868446,Not Significant
MEF2C,1.0,15.0,-3.9068905956085187,0.37650476077937767,0.6910390010744063,0.1604974410868446,Not Significant
CETN3,161.0,253.89655172413794,-0.6571801129304097,0.2883719225854288,0.6910390010744063,0.1604974410868446,Not Significant
MBLAC2,34.0,78.37931034482759,-1.2049381324399362,0.08358571607382481,0.6910390010744063,0.1604974410868446,Not Significant
POLR3G,90.0,143.13793103448276,-0.669409125146361,0.29565339912264077,0.6910390010744063,0.1604974410868446,Not Significant
LYSMD3,192.2,204.06896551724137,-0.08644846017996123,0.872039788491026,0.9212842475227342,0.035606354510164986,Not Significant
ARRDC3,650.8,529.3448275862069,0.29800641718154,0.6239833123447601,0.7669402461240269,0.11523847150019792,Not Significant
ARRDC3-AS1,4.0,7.896551724137931,-0.9812227929693716,0.13830015682414779,0.6910390010744063,0.1604974410868446,Not Significant
NR2F1,90.8,157.24137931034483,-0.7922167215209792,0.5043156937638132,0.7126688477493177,0.147112224711201,Not Significant
FAM172A,57.8,181.3793103448276,-1.6498685014387762,0.0173524587433657,0.6910390010744063,0.1604974410868446,Not Significant
KIAA0825,5.8,13.10344827586207,-1.175821712963166,0.06820682047782439,0.6910390010744063,0.1604974410868446,Not Significant
MCTP1,287.8,92.79310344827586,1.6329771013400904,0.001374244021430828,0.14106156798646974,0.8505912930131325,Not Significant
TTC37,719.8,1135.655172413793,-0.6578568375307767,0.25852586304079633,0.6910390010744063,0.1604974410868446,Not Significant
ARSK,61.6,94.34482758620689,-0.6150130739507865,0.3322757537033817,0.6910390010744063,0.1604974410868446,Not Significant
RFESD,7.2,16.96551724137931,-1.2365366036567176,0.1185145180470899,0.6910390010744063,0.1604974410868446,Not Significant
RHOBTB3,119.8,325.1034482758621,-1.4402709502211724,0.03368841852398204,0.6910390010744063,0.1604974410868446,Not Significant
GLRX,1051.4,754.1034482758621,0.47947728823626984,0.45108487989585466,0.7001364814270639,0.15481729233851005,Not Significant
ELL2,651.8,826.8275862068965,-0.3431571714473605,0.7256270908787297,0.8271010007595351,0.0824414536950803,Not Significant
PCSK1,6.2,5.379310344827586,0.20484699176483678,0.7852727205831498,0.8646421714929744,0.06316358629016841,Not Significant
CAST,2233.0,4539.758620689655,-1.0236323401902243,0.08996499664914771,0.6910390010744063,0.1604974410868446,Not Significant
ERAP1,607.6,407.44827586206895,0.5765049439775041,0.22635152940048817,0.6910390010744063,0.1604974410868446,Not Significant
ERAP2,125.8,366.17241379310343,-1.5413911851851385,0.44979663574171236,0.6994308246376876,0.15525523179934875,Not Significant
LNPEP,301.0,231.20689655172413,0.38057905509543805,0.46742023567861624,0.7037549584193498,0.15257853223782444,Not Significant
RIOK2,222.6,307.17241379310343,-0.4645950652056204,0.3213542972534287,0.6910390010744063,0.1604974410868446,Not Significant
RGMB,93.6,180.72413793103448,-0.9492087738143016,0.23689354852385247,0.6910390010744063,0.1604974410868446,Not Significant
CHD1,499.0,663.6551724137931,-0.4113940129540674,0.4231863648662896,0.6959295994005519,0.15743469162260118,Not Significant
LOC100289230,12.6,25.93103448275862,-1.0412560279375112,0.28711911446399735,0.6910390010744063,0.1604974410868446,Not Significant
FAM174A,106.6,182.86206896551724,-0.7785484101413603,0.293125936096761,0.6910390010744063,0.1604974410868446,Not Significant
ST8SIA4,99.4,138.6206896551724,-0.479824844263795,0.5519569141415999,0.7262950630446822,0.13888690792416042,Not Significant
SLCO4C1,13.0,22.20689655172414,-0.7724961648459527,0.7047656002343428,0.8140411831148234,0.0893536231856353,Not Significant
PAM,599.2,1485.4137931034484,-1.3097553510058446,0.2565273221613167,0.6910390010744063,0.1604974410868446,Not Significant
GIN1,46.4,76.6896551724138,-0.7249071773557256,0.17059538086688195,0.6910390010744063,0.1604974410868446,Not Significant
PPIP5K2,303.2,395.41379310344826,-0.3830934435441293,0.49192324740892546,0.7104733268018313,0.14845222208587855,Not Significant
C5orf30,131.8,300.55172413793105,-1.1892629258676453,0.10391815401167837,0.6910390010744063,0.1604974410868446,Not Significant
NUDT12,26.4,116.72413793103448,-2.144493098863696,0.10926278636949853,0.6910390010744063,0.1604974410868446,Not Significant
EFNA5,437.0,458.7586206896552,-0.07010198865909864,0.934605383563663,0.9606862334421336,0.017418432659379892,Not Significant
FBXL17,89.8,151.24137931034483,-0.7520655616922369,0.180582891152533,0.6910390010744063,0.1604974410868446,Not Significant
FER,58.2,95.10344827586206,-0.7084784983654865,0.27082038159404537,0.6910390010744063,0.1604974410868446,Not Significant
PJA2,594.8,864.7241379310345,-0.5398353138975673,0.3775781772377368,0.6910390010744063,0.1604974410868446,Not Significant
MAN2A1,374.6,553.1379310344828,-0.5622883776365193,0.4137789092160742,0.6929202635657454,0.1593167380949239,Not Significant
TMEM232,1.2,2.0344827586206895,-0.7616276484004753,0.1412527962417707,0.6910390010744063,0.1604974410868446,Not Significant
SLC25A46,232.6,385.51724137931035,-0.7289442860171245,0.24518155613121206,0.6910390010744063,0.1604974410868446,Not Significant
TSLP,1.2,7.689655172413793,-2.679884498958939,0.3134154159247511,0.6910390010744063,0.1604974410868446,Not Significant
WDR36,314.6,444.82758620689657,-0.4997275895420823,0.3521743556983493,0.6910390010744063,0.1604974410868446,Not Significant
CAMK4,1.0,14.793103448275861,-3.8868528423719733,0.5124999673741832,0.7151403062284419,0.14560874387313735,Not Significant
STARD4,375.4,300.2413793103448,0.32230582706805955,0.5642199562281573,0.731421947100691,0.1358320123303221,Not Significant
STARD4-AS1,6.6,8.931034482758621,-0.43636126808789083,0.6108005411786914,0.7578607414150925,0.12041058960704826,Not Significant
NREP,79.8,146.48275862068965,-0.876270214341598,0.26565568295148445,0.6910390010744063,0.1604974410868446,Not Significant
EPB41L4A-AS1,137.2,232.24137931034483,-0.7593445639366436,0.4443392343738307,0.6990241502050465,0.15550781979135844,Not Significant
EPB41L4A,113.2,267.13793103448273,-1.2387108812629597,0.13028175333663816,0.6910390010744063,0.1604974410868446,Not Significant
APC,239.2,408.13793103448273,-0.7708394067556067,0.21741939177254,0.6910390010744063,0.1604974410868446,Not Significant
SRP19,503.2,626.448275862069,-0.31606347282414393,0.5571223512958957,0.728555532775854,0.13753733935186846,Not Significant
REEP5,1181.0,1791.3103448275863,-0.6010063414087811,0.26802154496706,0.6910390010744063,0.1604974410868446,Not Significant
DCP2,144.4,301.51724137931035,-1.062169758544524,0.23606153914830919,0.6910390010744063,0.1604974410868446,Not Significant
MCC,22.6,237.93103448275863,-3.396148783897496,0.30673566566698107,0.6910390010744063,0.1604974410868446,Not Significant
YTHDC2,285.2,511.0689655172414,-0.8415440050684208,0.13724405017851649,0.6910390010744063,0.1604974410868446,Not Significant
KCNN2,1.8,6.0,-1.7369655941662063,0.44830190345188226,0.6990241502050465,0.15550781979135844,Not Significant
TRIM36,26.0,21.482758620689655,0.27533236024466257,0.7404208514940759,0.8360180734889016,0.07778433364752214,Not Significant
PGGT1B,141.8,188.13793103448276,-0.40793321154444645,0.3934238826245353,0.6910390010744063,0.1604974410868446,Not Significant
CCDC112,80.0,138.86206896551724,-0.7955806669308195,0.21430751570020617,0.6910390010744063,0.1604974410868446,Not Significant
FEM1C,244.6,305.2758620689655,-0.3196891173855669,0.7156172944749009,0.8209790241435101,0.08566793887946458,Not Significant
TMED7,563.6,550.7586206896551,0.03325143991679869,0.9542738485542279,0.9722706753698681,0.012212812794981572,Not Significant
ATG12,375.6,567.8275862068965,-0.5962558768017294,0.23108531426114323,0.6910390010744063,0.1604974410868446,Not Significant
AP3S1,367.8,754.448275862069,-1.0365005148188935,0.1795311308672628,0.6910390010744063,0.1604974410868446,Not Significant
ARL14EPL,2.4,3.3793103448275863,-0.4936944431538423,0.7032683450025596,0.8131012108958057,0.0898553921700524,Not Significant
COMMD10,185.0,294.41379310344826,-0.6703199916037543,0.2638823860231456,0.6910390010744063,0.1604974410868446,Not Significant
SEMA6A,4.2,135.27586206896552,-5.0093712970581254,0.4865306043591119,0.7085175920600083,0.14964936201534057,Not Significant
DTWD2,35.4,60.62068965517241,-0.7760609048201969,0.21310020840824387,0.6910390010744063,0.1604974410868446,Not Significant
DMXL1,269.0,361.3448275862069,-0.42577007043182463,0.42357056522228886,0.6959295994005519,0.15743469162260118,Not Significant
TNFAIP8,296.2,379.6551724137931,-0.35811802292267375,0.49107887946298334,0.7104733268018313,0.14845222208587855,Not Significant
HSD17B4,794.4,1561.6896551724137,-0.9751702562126433,0.18986137915947976,0.6910390010744063,0.1604974410868446,Not Significant
PRR16,1.0,11.344827586206897,-3.5039627786076695,0.47742034515785114,0.7066731805062859,0.1507813906141686,Not Significant
SRFBP1,123.2,167.75862068965517,-0.44538464873336275,0.3645360945106366,0.6910390010744063,0.1604974410868446,Not Significant
LOX,16.8,34.827586206896555,-1.051769254620187,0.45703915340075996,0.7016711755710441,0.1538663637840814,Not Significant
ZNF474,3.0,3.5172413793103448,-0.22948184612276734,0.6974378791013145,0.8101434194283621,0.0914380913031389,Not Significant
SNCAIP,2.2,3.1724137931034484,-0.5280774371795058,0.5818529711704536,0.7407019592485717,0.13035650658410392,Not Significant
MGC32805,2.6,3.5517241379310347,-0.45000790880191655,0.6917757853930195,0.8062335796407345,0.09353911743455463,Not Significant
SNX2,443.8,778.551724137931,-0.8108832223518164,0.2385719516590873,0.6910390010744063,0.1604974410868446,Not Significant
SNX24,165.0,207.72413793103448,-0.33220284529854016,0.5234777863934297,0.7171956282849302,0.14436236637354383,Not Significant
PPIC,227.4,414.48275862068965,-0.86607983646609,0.3239502429417386,0.6910390010744063,0.1604974410868446,Not Significant
PRDM6,5.4,4.655172413793103,0.2141248053528476,0.7617577885395197,0.8492965003724102,0.07094066547379144,Not Significant
CEP120,218.8,288.17241379310343,-0.3973194974906464,0.4317788558869313,0.6974866646791387,0.15646409129684205,Not Significant
CSNK1G3,265.6,367.82758620689657,-0.4697745358693978,0.36868710834604324,0.6910390010744063,0.1604974410868446,Not Significant
ZNF608,11.0,116.58620689655173,-3.405821687128508,0.10063799405675447,0.6910390010744063,0.1604974410868446,Not Significant
ALDH7A1,388.4,1248.8275862068965,-1.6849592055884375,0.039833735459584706,0.6910390010744063,0.1604974410868446,Not Significant
PHAX,398.4,607.1034482758621,-0.6077247201433348,0.2861376369552518,0.6910390010744063,0.1604974410868446,Not Significant
LMNB1,404.6,976.9655172413793,-1.2718113221513059,0.28892469121002495,0.6910390010744063,0.1604974410868446,Not Significant
MARCH3,23.8,40.3448275862069,-0.7614221509226134,0.6460067492664593,0.7800155009298184,0.10789676666670776,Not Significant
C5orf63,30.6,60.689655172413794,-0.9879189705917979,0.08780874495359589,0.6910390010744063,0.1604974410868446,Not Significant
PRRC1,520.6,799.0,-0.6180201914112269,0.29146367622506386,0.6910390010744063,0.1604974410868446,Not Significant
SLC12A2,473.2,1666.6896551724137,-1.8164635144805756,0.3115708426110396,0.6910390010744063,0.1604974410868446,Not Significant
FBN2,684.2,928.9655172413793,-0.44120694134155575,0.4819584500938445,0.706720468879612,0.15075232994927837,Not Significant
SLC27A6,1.6,4.206896551724138,-1.3946844373226763,0.33938485088486525,0.6910390010744063,0.1604974410868446,Not Significant
ISOC1,163.4,242.75862068965517,-0.5711145451387664,0.45736094728213794,0.7016711755710441,0.1538663637840814,Not Significant
ADAMTS19,1.0,2.896551724137931,-1.5343364276511882,0.36147168940531227,0.6910390010744063,0.1604974410868446,Not Significant
CHSY3,3.2,6.827586206896552,-1.0933037198393998,0.5110193469321289,0.7148119176327143,0.14580821537319422,Not Significant
HINT1,2594.6,3781.9310344827586,-0.5436109145149473,0.260810547546711,0.6910390010744063,0.1604974410868446,Not Significant
LYRM7,85.8,166.06896551724137,-0.9527329390199466,0.12145675500536894,0.6910390010744063,0.1604974410868446,Not Significant
CDC42SE2,921.8,759.3793103448276,0.27963307510356783,0.6090784924729163,0.7572703188971237,0.12074906495250351,Not Significant
RAPGEF6,209.6,282.6896551724138,-0.43158037285711864,0.45175923267318085,0.700516963641182,0.15458134342380864,Not Significant
FNIP1,318.6,315.7241379310345,0.013081704209832944,0.9784674657308806,0.9869285011371352,0.005714309018666824,Not Significant
ACSL6,1.2,2.4827586206896552,-1.0489096004809466,0.29250742771883126,0.6910390010744063,0.1604974410868446,Not Significant
CSF2,18.6,8.379310344827587,1.1503992077424603,0.04337581094187251,0.6910390010744063,0.1604974410868446,Not Significant
P4HA2,1906.2,1418.8275862068965,0.42600020996592197,0.4017783024884336,0.6910390010744063,0.1604974410868446,Not Significant
PDLIM4,1.8,162.58620689655172,-6.497064153879936,0.21128859307375428,0.6910390010744063,0.1604974410868446,Not Significant
SLC22A4,51.6,44.758620689655174,0.20520548766432528,0.7229666455910346,0.8257173732478216,0.083168577670909,Not Significant
MIR3936,2.2,7.0344827586206895,-1.6769408230939884,0.0670913870338441,0.6910390010744063,0.1604974410868446,Not Significant
SLC22A5,237.8,385.44827586206895,-0.6967885596769281,0.22106126921964606,0.6910390010744063,0.1604974410868446,Not Significant
C5orf56,24.4,15.793103448275861,0.6275864497061521,0.22375272925664066,0.6910390010744063,0.1604974410868446,Not Significant
IRF1,1420.8,333.17241379310343,2.092362629158239,2.7690738211657677e-08,1.8537143314995358e-05,4.731957192420452,Up
RAD50,760.6,1066.0689655172414,-0.48709092702849055,0.34623711860925377,0.6910390010744063,0.1604974410868446,Not Significant
KIF3A,198.6,321.7241379310345,-0.6959585579705374,0.31647596437203596,0.6910390010744063,0.1604974410868446,Not Significant
CCNI2,3.4,7.517241379310345,-1.1446685832863774,0.412572999911078,0.6924171628970451,0.1596321758354918,Not Significant
SEPT8,361.8,761.2413793103449,-1.0731615773302452,0.06479014833695493,0.6910390010744063,0.1604974410868446,Not Significant
SHROOM1,124.8,184.79310344827587,-0.5662929816088352,0.4711766628778532,0.7046917780975848,0.1520007955492481,Not Significant
GDF9,2.8,6.9655172413793105,-1.314803660453981,0.06486985643979419,0.6910390010744063,0.1604974410868446,Not Significant
UQCRQ,1008.0,2054.1724137931033,-1.027061638283309,0.1932539964239123,0.6910390010744063,0.1604974410868446,Not Significant
LEAP2,11.8,11.655172413793103,0.01781651331986677,0.9796126442378321,0.9876306890603654,0.00540542351684215,Not Significant
AFF4,915.0,1231.0,-0.42798711331305245,0.49138190283021255,0.7104733268018313,0.14845222208587855,Not Significant
ZCCHC10,139.8,162.6206896551724,-0.21814645736411625,0.6093133985690709,0.7572703188971237,0.12074906495250351,Not Significant
HSPA4,3450.8,3306.3793103448274,0.06167861989533755,0.8903636416485279,0.9334692217392335,0.02989999699629117,Not Significant
FSTL4,56.0,98.24137931034483,-0.8109039891386748,0.4712472006357812,0.7046917780975848,0.1520007955492481,Not Significant
C5orf15,779.4,1338.896551724138,-0.7806086602039352,0.22289179031679054,0.6910390010744063,0.1604974410868446,Not Significant
VDAC1,3526.8,5125.551724137931,-0.5393475425923807,0.28542526007825975,0.6910390010744063,0.1604974410868446,Not Significant
TCF7,137.6,125.82758620689656,0.12903221935782624,0.8492652081622803,0.9070571871583402,0.042365331148981174,Not Significant
SKP1,1832.8,3431.206896551724,-0.9046667570776091,0.13776593494032585,0.6910390010744063,0.1604974410868446,Not Significant
PPP2CA,1482.8,2131.2758620689656,-0.5233933204253519,0.40711636072162083,0.6921299971800309,0.15981232786162064,Not Significant
CDKL3,23.6,26.655172413793103,-0.17562865432279626,0.7190560370876682,0.8232649416909507,0.08446037839917817,Not Significant
UBE2B,479.6,491.7931034482759,-0.03621984500915752,0.9514336913450654,0.9704675692909724,0.013018973117768883,Not Significant
CDKN2AIPNL,269.0,431.3448275862069,-0.6812354834148985,0.3232502009520274,0.6910390010744063,0.1604974410868446,Not Significant
SAR1B,345.6,542.8965517241379,-0.6515741029355613,0.25654088027289607,0.6910390010744063,0.1604974410868446,Not Significant
SEC24A,380.0,400.7586206896552,-0.07673413586589,0.8799859113041699,0.926690587261494,0.033065248245913836,Not Significant
CAMLG,197.6,392.9655172413793,-0.9918197744989637,0.11000228671340564,0.6910390010744063,0.1604974410868446,Not Significant
DDX46,967.4,1517.0689655172414,-0.6491022286794018,0.25346547152179727,0.6910390010744063,0.1604974410868446,Not Significant
C5orf24,294.8,551.4827586206897,-0.9035792581357109,0.10167273825653365,0.6910390010744063,0.1604974410868446,Not Significant
TXNDC15,636.2,681.1379310344828,-0.09846660296785291,0.8573081881277314,0.9118523191905692,0.04007549298085061,Not Significant
PCBD2,85.8,126.48275862068965,-0.5598911858552991,0.28263829793627515,0.6910390010744063,0.1604974410868446,Not Significant
CATSPER3,6.4,8.793103448275861,-0.45830053661864806,0.4861144643725861,0.7082916060330638,0.1497879049969271,Not Significant
PITX1,185.4,349.55172413793105,-0.9148647070192172,0.18970450292159297,0.6910390010744063,0.1604974410868446,Not Significant
H2AFY,1335.2,2400.4137931034484,-0.8462272651042514,0.3134218613867041,0.6910390010744063,0.1604974410868446,Not Significant
CXCL14,3.0,17.896551724137932,-2.5766472325091527,0.4844285085765342,0.7079002095740075,0.1500279590981572,Not Significant
FBXL21,18.4,35.827586206896555,-0.9613650826069893,0.2700126065011191,0.6910390010744063,0.1604974410868446,Not Significant
TGFBI,16159.0,16967.0,-0.07039357937123121,0.9002568818499046,0.9394913386093928,0.027107219407506423,Not Significant
SMAD5,269.6,638.7931034482758,-1.24452824065849,0.08373966945155549,0.6910390010744063,0.1604974410868446,Not Significant
SPOCK1,854.6,682.551724137931,0.3243109386352344,0.6910711814369935,0.8059278320652249,0.09370384596052846,Not Significant
KLHL3,10.6,52.41379310344828,-2.305882253527539,0.1671455420463091,0.6910390010744063,0.1604974410868446,Not Significant
HNRNPA0,1129.6,2513.448275862069,-1.1538560064612984,0.16494797312868073,0.6910390010744063,0.1604974410868446,Not Significant
MYOT,1.2,4.241379310344827,-1.8214991043778739,0.08892705353277103,0.6910390010744063,0.1604974410868446,Not Significant
FAM13B,169.4,372.9310344827586,-1.1384749852769325,0.25859987378600896,0.6910390010744063,0.1604974410868446,Not Significant
NME5,1.4,10.931034482758621,-2.9649312078415937,0.29660010376420576,0.6910390010744063,0.1604974410868446,Not Significant
BRD8,512.8,853.3103448275862,-0.7346742762043834,0.2371676541593676,0.6910390010744063,0.1604974410868446,Not Significant
KIF20A,336.2,787.8620689655172,-1.2286233545527225,0.23523682867619328,0.6910390010744063,0.1604974410868446,Not Significant
CDC23,499.8,661.1034482758621,-0.40352513829204906,0.46045039733774806,0.7027478391847893,0.15320048109094525,Not Significant
GFRA3,2.2,4.586206896551724,-1.0597979166236824,0.47890750901214363,0.7066731805062859,0.1507813906141686,Not Significant
CDC25C,91.0,189.17241379310346,-1.0557632715220089,0.2926596267290394,0.6910390010744063,0.1604974410868446,Not Significant
FAM53C,331.2,662.7241379310345,-1.0007057937918549,0.12127655431033585,0.6910390010744063,0.1604974410868446,Not Significant
KDM3B,1035.6,1417.7931034482758,-0.45318014713007976,0.3853756770909148,0.6910390010744063,0.1604974410868446,Not Significant
REEP2,36.4,87.82758620689656,-1.2707357038352887,0.15875431560056572,0.6910390010744063,0.1604974410868446,Not Significant
EGR1,1234.8,1101.6896551724137,0.16455951261464039,0.9126297023217369,0.9475864540190021,0.023381156251138527,Not Significant
ETF1,1624.8,2154.344827586207,-0.40698704349785236,0.4144237810948531,0.6932906660841618,0.15908464675843387,Not Significant
HSPA9,5969.0,6645.6551724137935,-0.15492218309493275,0.741290941585772,0.8365943434432406,0.07748507618820262,Not Significant
CTNNA1,3168.6,6283.310344827586,-0.9876792920938318,0.23194462262652343,0.6910390010744063,0.1604974410868446,Not Significant
SIL1,379.2,557.6551724137931,-0.5564143391332259,0.36019407169435147,0.6910390010744063,0.1604974410868446,Not Significant
SNHG4,32.6,94.6896551724138,-1.5383348556758132,0.15613127714105796,0.6910390010744063,0.1604974410868446,Not Significant
MATR3,1967.0,3404.8275862068967,-0.7915847872223567,0.1749096671208175,0.6910390010744063,0.1604974410868446,Not Significant
PAIP2,1018.4,966.7931034482758,0.0750252374643427,0.8686553251537696,0.9190329170200365,0.03666893320132597,Not Significant
SLC23A1,43.2,126.48275862068965,-1.549837521191376,0.38685061497961926,0.6910390010744063,0.1604974410868446,Not Significant
MZB1,2.2,4.517241379310345,-1.0379384826599432,0.3316219133247832,0.6910390010744063,0.1604974410868446,Not Significant
PROB1,11.6,28.06896551724138,-1.2748510888984652,0.20227374061080128,0.6910390010744063,0.1604974410868446,Not Significant
SPATA24,18.0,28.586206896551722,-0.6673222949258657,0.3240806893688931,0.6910390010744063,0.1604974410868446,Not Significant
DNAJC18,71.2,111.3103448275862,-0.6446385320711726,0.23474302349574985,0.6910390010744063,0.1604974410868446,Not Significant
ECSCR,1.2,1.103448275862069,0.12101540096136584,0.550237734392979,0.7253433558603336,0.139456362731068,Not Significant
TMEM173,12.8,163.24137931034483,-3.6727910904944046,0.1741850731223813,0.6910390010744063,0.1604974410868446,Not Significant
UBE2D2,613.0,1122.0689655172414,-0.8722023717415367,0.20104758315383495,0.6910390010744063,0.1604974410868446,Not Significant
CXXC5,63.6,302.0,-2.247449878928086,0.10134068258515232,0.6910390010744063,0.1604974410868446,Not Significant
NRG2,56.6,41.13793103448276,0.460332815376864,0.5037356008382323,0.7126688477493177,0.147112224711201,Not Significant
PURA,166.8,230.9655172413793,-0.46955818702184215,0.34822164662093713,0.6910390010744063,0.1604974410868446,Not Significant
IGIP,23.2,34.96551724137931,-0.5918080416355587,0.3353987999894973,0.6910390010744063,0.1604974410868446,Not Significant
CYSTM1,794.8,1247.1724137931035,-0.6499971448291004,0.4975748228010597,0.7118052166373611,0.1476388334879496,Not Significant
PFDN1,765.2,951.2413793103449,-0.31397460046953474,0.509287320953653,0.7144651171334053,0.14601897024081387,Not Significant
HBEGF,130.2,139.41379310344828,-0.09864385486584966,0.9156462154268419,0.9490001205468023,0.02273373240641891,Not Significant
ANKHD1,21.4,31.689655172413794,-0.5664011646476778,0.38251884808755854,0.6910390010744063,0.1604974410868446,Not Significant
SRA1,326.2,513.3448275862069,-0.6541714666391191,0.22020718495455843,0.6910390010744063,0.1604974410868446,Not Significant
APBB3,79.8,117.51724137931035,-0.5584117837632829,0.536496102234362,0.7203435260646706,0.14246034260413465,Not Significant
SLC35A4,694.6,1041.9655172413793,-0.5850532180908518,0.3151925402847205,0.6910390010744063,0.1604974410868446,Not Significant
CD14,122.4,55.41379310344828,1.1432865292577676,0.0928667457351116,0.6910390010744063,0.1604974410868446,Not Significant
TMCO6,102.8,158.06896551724137,-0.6207138793228169,0.3624732254983598,0.6910390010744063,0.1604974410868446,Not Significant
NDUFA2,419.8,837.6206896551724,-0.9965949113767999,0.22667584067863375,0.6910390010744063,0.1604974410868446,Not Significant
IK,1177.0,1614.6896551724137,-0.45614258388135176,0.3400268961436611,0.6910390010744063,0.1604974410868446,Not Significant
WDR55,375.2,441.3103448275862,-0.23413373830614137,0.582834600953082,0.7412555647153395,0.1300320333024278,Not Significant
DND1,57.2,82.48275862068965,-0.5280774371795056,0.6544667899655638,0.7851051940085537,0.10507214947551935,Not Significant
HARS,853.0,1194.5172413793102,-0.48581003080728863,0.26401295110700185,0.6910390010744063,0.1604974410868446,Not Significant
HARS2,284.6,621.551724137931,-1.126938792248855,0.08062789532542176,0.6910390010744063,0.1604974410868446,Not Significant
ZMAT2,809.8,1453.2068965517242,-0.8436025694203944,0.17728952681274932,0.6910390010744063,0.1604974410868446,Not Significant
VTRNA1-3,2.6,4.137931034482758,-0.6703979772272164,0.39415262211127866,0.6910390010744063,0.1604974410868446,Not Significant
PCDHA1,3.2,10.827586206896552,-1.758567848651417,0.23807788958060844,0.6910390010744063,0.1604974410868446,Not Significant
