Gene,Mean_COVID,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
MFN1,638.4761904761905,497.82758620689657,0.35898664429982646,0.31100014214255356,0.9147758940443081,0.03868528833887478,Not Significant
GNB4,428.6190476190476,285.86206896551727,0.5843767626142206,0.11326074309983251,0.7922723860851698,0.10112548073859969,Not Significant
ACTL6A,889.4285714285714,910.4137931034483,-0.03364366553312973,0.94665961389121,0.998356085845664,0.000714530320252171,Not Significant
MRPL47,463.42857142857144,490.0,-0.08043475684290155,0.8433624999693087,0.9908425934551439,0.0039953326221932005,Not Significant
NDUFB5,590.4285714285714,633.551724137931,-0.10169987147591841,0.8415748747371521,0.9908113707188501,0.004009018020682151,Not Significant
USP13,222.52380952380952,223.6206896551724,-0.007093964925450462,0.9868981364015291,0.9993110914213701,0.0002992922985917567,Not Significant
TTC14,372.6666666666667,345.6896551724138,0.10840835101996106,0.705647815073877,0.9822275512274234,0.007787888186266209,Not Significant
CCDC39,6.714285714285714,7.931034482758621,-0.24027512619676988,0.6738917769555052,0.9792280348039335,0.009116161388913654,Not Significant
FXR1,2322.6190476190477,1797.3793103448277,0.3698576444940112,0.2949198184536496,0.9086805829686679,0.04158875201753628,Not Significant
DNAJC19,292.0952380952381,295.7931034482759,-0.018149577019725086,0.9703705863009477,0.9993110914213701,0.0002992922985917567,Not Significant
SOX2,47.095238095238095,66.34482758620689,-0.4944028006621191,0.37192462641756596,0.9301999298957299,0.03142369755498913,Not Significant
ATP11B,653.6190476190476,479.55172413793105,0.4467635950028059,0.25105612119739307,0.8921065576397229,0.04958326823483517,Not Significant
DCUN1D1,472.8095238095238,369.7586206896552,0.35467531279273273,0.3287970942262045,0.9206637928995365,0.03589893608511089,Not Significant
MCCC1,302.42857142857144,350.62068965517244,-0.2133166879274015,0.6849248426865459,0.9798062295035939,0.008859803672875234,Not Significant
LAMP3,465.9047619047619,43.172413793103445,3.43185341394358,0.044669867840551936,0.6111487952382167,0.21385304002965144,Not Significant
MCF2L2,5.9523809523809526,5.310344827586207,0.16466131631599742,0.6121229779422568,0.9682777491321656,0.014000048049815573,Not Significant
B3GNT5,749.9047619047619,384.13793103448273,0.965082957280459,0.022044819645316696,0.4595513781082392,0.3376659271907393,Not Significant
KLHL6,1.8571428571428572,2.068965517241379,-0.15582480439745813,0.7426045911215073,0.9879609474827147,0.005260222039865464,Not Significant
KLHL24,307.76190476190476,193.51724137931035,0.6693525550068516,0.07775059572949157,0.7234981506053292,0.1405625746802954,Not Significant
YEATS2,1175.904761904762,766.5172413793103,0.617381071007359,0.10207799319483662,0.775722314968549,0.11029371515848263,Not Significant
MAP6D1,35.38095238095238,38.275862068965516,-0.11346198835006019,0.7711988479663834,0.9892756626515019,0.004682674947828283,Not Significant
PARL,506.1904761904762,507.3448275862069,-0.0032862747808657528,0.9927451055369976,0.9993110914213701,0.0002992922985917567,Not Significant
ABCC5,576.8095238095239,651.2413793103449,-0.17509738472154832,0.6481676426177859,0.9747177439086452,0.011121127901220941,Not Significant
EIF2B5,660.0,698.2068965517242,-0.08118858273729625,0.8158576548399077,0.9903053570998275,0.0042308716088150285,Not Significant
DVL3,860.2857142857143,878.4827586206897,-0.030198090831888316,0.9317327272943055,0.9967345961802924,0.0014204673240500025,Not Significant
AP2M1,3695.190476190476,4792.275862068966,-0.37506222469395906,0.295427885222698,0.9092220683131298,0.04133003177867177,Not Significant
ABCF3,487.23809523809524,574.2068965517242,-0.23694372190976953,0.45970718503206554,0.9476325713868466,0.023360020416060626,Not Significant
VWA5B2,12.666666666666666,26.137931034482758,-1.0451080303210902,0.27097100899355975,0.903981468905812,0.04384047221759917,Not Significant
ALG3,612.5714285714286,910.3448275862069,-0.5715350456054377,0.20078701827505022,0.8690844345865637,0.0609380282766673,Not Significant
ECE2,87.80952380952381,129.17241379310346,-0.5568486714648958,0.17626432470690306,0.8527186799759354,0.06919422309432234,Not Significant
CAMK2N2,11.619047619047619,17.24137931034483,-0.5693833747503891,0.3154300985150408,0.9173001635861177,0.037488529042777156,Not Significant
PSMD2,4225.761904761905,4704.689655172414,-0.1548880759962397,0.6898450536924001,0.9817907405282552,0.007981068138010321,Not Significant
EIF4G1,6636.476190476191,6723.3448275862065,-0.01876173611120002,0.9608433631560227,0.998778329906317,0.0005308889320271172,Not Significant
FAM131A,149.28571428571428,126.3103448275862,0.2411033143296535,0.658793873049879,0.9772526049568183,0.009993163242234605,Not Significant
CLCN2,93.52380952380952,123.79310344827586,-0.40452534204690876,0.5339396789132391,0.9643914651782475,0.015746641764506006,Not Significant
POLR2H,520.0,632.448275862069,-0.28243587203360887,0.4749731734900453,0.9513387879124677,0.021664795870787578,Not Significant
CHRD,5.0,6.137931034482759,-0.2958243409514633,0.662521528697307,0.9780242625224903,0.009650371235984233,Not Significant
EPHB3,32.57142857142857,65.51724137931035,-1.0082676159836006,0.1096535176800196,0.7900135785077915,0.10236544412686549,Not Significant
MAGEF1,484.3333333333333,509.1034482758621,-0.07195854020635156,0.8729442074655127,0.9920797912425259,0.0034533968954585338,Not Significant
VPS8,473.42857142857144,373.51724137931035,0.3419719367164232,0.291073332607175,0.9083883817125894,0.04172842904320849,Not Significant
EHHADH,186.52380952380952,148.6551724137931,0.3273901381210656,0.4455575337292673,0.9463144793150347,0.023964514829604,Not Significant
MAP3K13,658.0,342.62068965517244,0.941475310642332,0.09588445447888669,0.7609185254227429,0.11866184238002021,Not Significant
TMEM41A,448.14285714285717,398.62068965517244,0.16894210952552957,0.7048132135974741,0.982124091699665,0.00783363549653945,Not Significant
LIPH,1339.5238095238096,799.8620689655172,0.7438970816184822,0.34033690807462336,0.9246968785202849,0.034000608407447966,Not Significant
SENP2,601.8571428571429,486.58620689655174,0.30672566348847724,0.4582238185660885,0.9476325713868466,0.023360020416060626,Not Significant
IGF2BP2,1003.4285714285714,688.5172413793103,0.5433732359049004,0.3612918591462191,0.9271059246140783,0.032870643582221484,Not Significant
TRA2B,1809.0,1678.8275862068965,0.10773833331050416,0.7222605093225218,0.9845595334576996,0.0067580182049266375,Not Significant
ETV5,579.0,434.6896551724138,0.4135775857226067,0.32703052748281947,0.9204647395369983,0.03599284346394778,Not Significant
DGKG,122.23809523809524,136.89655172413794,-0.16339213910608996,0.717267050189023,0.984090160956167,0.006965110296337091,Not Significant
CRYGS,10.761904761904763,14.241379310344827,-0.40415543665544573,0.4291328704411065,0.9436987026684307,0.025166641989002612,Not Significant
TBCCD1,126.42857142857143,124.20689655172414,0.025577252134051688,0.9421686697098026,0.9979853750005355,0.0008758230443969748,Not Significant
DNAJB11,1113.142857142857,1425.2068965517242,-0.35653261441464457,0.40444755595627513,0.939163125936543,0.027258967327999133,Not Significant
AHSG,5.857142857142857,15.586206896551724,-1.4120008847271361,0.13544939909046777,0.8183755033604712,0.08704737894716365,Not Significant
FETUB,3.0,4.9655172413793105,-0.7269815055935841,0.14955402920714084,0.8334339865932104,0.07912879342885706,Not Significant
EIF4A2,4967.761904761905,3372.0689655172414,0.5589619870623144,0.1520651206931507,0.8334339865932104,0.07912879342885706,Not Significant
SNORD2,16.61904761904762,12.551724137931034,0.40495215835976806,0.1423029806475628,0.8258071729788373,0.08312134915373792,Not Significant
SNORA81,6.857142857142857,5.206896551724138,0.39718383446604516,0.22053041457718045,0.8811501586850338,0.05495007622875418,Not Significant
SNORA63,22.904761904761905,11.448275862068966,1.0005172247719292,0.02597235265828483,0.4869084691717707,0.3125526713719985,Not Significant
SNORA4,11.904761904761905,8.206896551724139,0.5366300937029551,0.048282249222024544,0.6298341799952593,0.2007737746608255,Not Significant
RFC4,522.6666666666666,544.1379310344828,-0.058081246379196955,0.9009252171806932,0.9950941968392549,0.00213580645911473,Not Significant
ST6GAL1,352.76190476190476,279.2068965517241,0.3373601934210404,0.4999550204844745,0.9549338296151951,0.020026721011664105,Not Significant
RPL39L,263.7142857142857,293.7931034482759,-0.1558248043974583,0.7379638378485012,0.9878155891320144,0.00532412433706528,Not Significant
MASP1,3.7142857142857144,3.103448275862069,0.25921269488138543,0.622212042335098,0.969047890029827,0.013654759727605012,Not Significant
RTP4,158.47619047619048,16.620689655172413,3.2532139542599428,0.05709581714897002,0.6600377049082722,0.18043125450982933,Not Significant
BCL6,358.3809523809524,271.58620689655174,0.40008375051513945,0.2432131087061462,0.8873370541902442,0.051911382456772896,Not Significant
LPP-AS2,30.714285714285715,28.0,0.133483005474252,0.7386775821108417,0.9878238142920411,0.005320508149206083,Not Significant
LPP,1156.0,937.4827586206897,0.30227733479664276,0.38903796448207906,0.9347159009576983,0.02932036922913509,Not Significant
TPRG1,13.619047619047619,11.586206896551724,0.23321748634844078,0.6124895616239947,0.9682777491321656,0.014000048049815573,Not Significant
TP63,1030.3333333333333,809.2758620689655,0.34840768291404006,0.7199731340592886,0.984090160956167,0.006965110296337091,Not Significant
CLDN1,3353.714285714286,1926.7586206896551,0.799583940187452,0.09395336222859851,0.7588721131814982,0.11983140621153987,Not Significant
CLDN16,20.19047619047619,15.482758620689655,0.383012392170864,0.547197889053926,0.9643914651782475,0.015746641764506006,Not Significant
IL1RAP,565.047619047619,411.37931034482756,0.45790321722621324,0.4929780852602095,0.9532596004433266,0.020788812176961578,Not Significant
CCDC50,992.5238095238095,615.7931034482758,0.6886560012289891,0.03931329130158963,0.5773063224563909,0.23859368623445917,Not Significant
FGF12,32.095238095238095,25.03448275862069,0.3584426155349195,0.4606518861906713,0.9476706381819827,0.02334257497620689,Not Significant
MB21D2,363.1904761904762,106.75862068965517,1.7663738006242762,0.017603020159920258,0.4131217166602899,0.38392197476964235,Not Significant
HRASLS,10.523809523809524,14.931034482758621,-0.5046570829864816,0.6136721292154724,0.9682777491321656,0.014000048049815573,Not Significant
ATP13A4,40.61904761904762,19.17241379310345,1.0831244309435948,0.24336988804591178,0.8873370541902442,0.051911382456772896,Not Significant
OPA1,969.2380952380952,901.0689655172414,0.10521357958365628,0.7450551713557909,0.9884545672094962,0.005043287567975714,Not Significant
HES1,573.952380952381,549.7586206896551,0.062132723975358864,0.9098660584216782,0.9950941968392549,0.00213580645911473,Not Significant
ATP13A3,1813.047619047619,1285.9655172413793,0.495564859675936,0.1502207041272865,0.8334339865932104,0.07912879342885706,Not Significant
TMEM44-AS1,46.666666666666664,42.758620689655174,0.12617710607714472,0.7170559296418431,0.984090160956167,0.006965110296337091,Not Significant
TMEM44,302.42857142857144,254.6206896551724,0.2482447894317833,0.5169899384055932,0.9606492962491975,0.017435131064029375,Not Significant
LSG1,612.3333333333334,639.5862068965517,-0.06282160585676011,0.839945964697994,0.9908113707188501,0.004009018020682151,Not Significant
FAM43A,52.476190476190474,36.55172413793103,0.521723531469408,0.13567872864735878,0.8194399988302487,0.08648284091096292,Not Significant
XXYLT1,275.14285714285717,308.7241379310345,-0.16613741002581367,0.6028635633410497,0.9673297880527567,0.014425438311893744,Not Significant
ACAP2,432.7142857142857,333.8965517241379,0.37401355674193165,0.2830825605992798,0.9079325207077783,0.04194642788118637,Not Significant
PPP1R2,411.3809523809524,315.2758620689655,0.38386027660470023,0.3629372947924664,0.9271698554691219,0.03284069677724454,Not Significant
APOD,16.761904761904763,28.82758620689655,-0.7822639410947735,0.2777919638710989,0.906954444061039,0.04241452682059798,Not Significant
SDHAP2,225.52380952380952,204.93103448275863,0.1381412723671188,0.6713195270758825,0.9788554816959169,0.009281422737182538,Not Significant
MIR570,10.714285714285714,10.620689655172415,0.012658222870947231,0.967510533050745,0.9993110914213701,0.0002992922985917567,Not Significant
MUC20,291.23809523809524,277.6551724137931,0.06890480678827698,0.926676197085416,0.9966104057964351,0.0014745825910318334,Not Significant
MUC4,314.9047619047619,162.44827586206895,0.9549351419174222,0.4284490839661711,0.9436987026684307,0.025166641989002612,Not Significant
TNK2,351.1904761904762,369.62068965517244,-0.07379179293368619,0.8389097160166249,0.9908113707188501,0.004009018020682151,Not Significant
SDHAP1,54.095238095238095,53.275862068965516,0.022019569061756897,0.9449796441912067,0.998356085845664,0.000714530320252171,Not Significant
TFRC,3671.095238095238,3352.0344827586205,0.13117355203591008,0.7819815069717785,0.9896439863228881,0.004521010031349854,Not Significant
SLC51A,3.4285714285714284,4.0344827586206895,-0.23477614579228037,0.5512923941967744,0.9643914651782475,0.015746641764506006,Not Significant
PCYT1A,498.1904761904762,481.7241379310345,0.048490226729982676,0.9101557310242496,0.9950941968392549,0.00213580645911473,Not Significant
TCTEX1D2,49.095238095238095,68.65517241379311,-0.48378531600358265,0.183713824499831,0.8588145233823292,0.06610061983491383,Not Significant
UBXN7,366.0,213.0344827586207,0.7807566777839768,0.029339836876965175,0.508304432366209,0.29387610327429103,Not Significant
RNF168,226.23809523809524,200.27586206896552,0.17585332576390497,0.5556589159070555,0.9646811338344692,0.015616214843313592,Not Significant
WDR53,136.0952380952381,107.17241379310344,0.3446829850369183,0.27153391523835757,0.903981468905812,0.04384047221759917,Not Significant
FBXO45,225.28571428571428,176.06896551724137,0.35561519545335946,0.2668457947260006,0.9030399490973056,0.044293036742142314,Not Significant
CEP19,53.95238095238095,57.0,-0.0792752911229865,0.814825098788133,0.9903053570998275,0.0042308716088150285,Not Significant
PIGX,229.38095238095238,246.27586206896552,-0.10252963765027648,0.7791459133616809,0.989517488199602,0.00457652590278965,Not Significant
PAK2,1112.6190476190477,907.2413793103449,0.2944013610477223,0.3841825624316232,0.9347159009576983,0.02932036922913509,Not Significant
SENP5,315.85714285714283,258.7586206896552,0.28766527037081707,0.2804679038557488,0.9079325207077783,0.04194642788118637,Not Significant
NCBP2,993.7619047619048,838.7241379310345,0.24470386166071453,0.4997418790642145,0.9549338296151951,0.020026721011664105,Not Significant
PIGZ,47.476190476190474,57.206896551724135,-0.2689849042088555,0.5537116332236789,0.9646092670394844,0.015648570109782843,Not Significant
DLG1,1155.2380952380952,861.8620689655172,0.42266131628595244,0.46894525921765484,0.9498360460264405,0.022351353080669135,Not Significant
DLG1-AS1,5.666666666666667,4.551724137931035,0.316087216298302,0.5363806564061377,0.9643914651782475,0.015746641764506006,Not Significant
BDH1,79.47619047619048,133.51724137931035,-0.748431425563184,0.25865163069021957,0.8980925266405062,0.04667891752050565,Not Significant
LOC220729,78.80952380952381,80.24137931034483,-0.025976421361956673,0.9346433796122642,0.9976050289593942,0.0010413702313886333,Not Significant
FYTTD1,729.1428571428571,563.1379310344828,0.37271317279303395,0.2703360708340971,0.903981468905812,0.04384047221759917,Not Significant
LRCH3,217.52380952380952,172.0,0.33876475788198457,0.3214395562018135,0.9194550338457722,0.03646950517540875,Not Significant
IQCG,65.47619047619048,69.86206896551724,-0.09353898315294186,0.7769929042508635,0.9892756626515019,0.004682674947828283,Not Significant
RPL35A,4168.333333333333,4381.689655172414,-0.07201665354690577,0.817385564408273,0.9903053570998275,0.0042308716088150285,Not Significant
LMLN,148.95238095238096,133.86206896551724,0.15410396694250053,0.6957360604603402,0.9821138318225218,0.007838172429642085,Not Significant
FAM157A,4.619047619047619,4.241379310344827,0.12306190919669965,0.7958702941422557,0.9897764726637729,0.004462873735346122,Not Significant
ZNF595,39.904761904761905,26.344827586206897,0.5990411780124147,0.2931410352791724,0.9083883817125894,0.04172842904320849,Not Significant
ZNF718,14.047619047619047,19.551724137931036,-0.4769702083442134,0.43798288140027253,0.9440250796077703,0.025016467788180615,Not Significant
ZNF876P,4.095238095238095,2.8275862068965516,0.534376322432826,0.24765633268395976,0.889087895437215,0.05105530245337071,Not Significant
ZNF141,36.095238095238095,25.275862068965516,0.5140482223860916,0.08681429581275209,0.7402020021445304,0.13064974453252343,Not Significant
ABCA11P,35.80952380952381,28.862068965517242,0.3111686114761055,0.2872797879798374,0.9083883817125894,0.04172842904320849,Not Significant
ZNF721,250.76190476190476,155.9655172413793,0.6850910977634637,0.018511614821171196,0.42267200269405614,0.37399651838383247,Not Significant
PIGG,412.42857142857144,481.0,-0.221892613591664,0.4752707203890145,0.9513387879124677,0.021664795870787578,Not Significant
MYL5,77.85714285714286,83.41379310344827,-0.09945656124566798,0.8221719387957794,0.9903186566902682,0.004225039165403408,Not Significant
PCGF3,521.1428571428571,452.7241379310345,0.2030466734028656,0.5667036174256309,0.9653137428245997,0.015331510871528143,Not Significant
LOC100129917,26.0,27.896551724137932,-0.10157517916131342,0.7253900358320984,0.9857842612510448,0.006218119947157752,Not Significant
CPLX1,5.380952380952381,6.068965517241379,-0.1735890838732975,0.6479609659431427,0.9747177439086452,0.011121127901220941,Not Significant
GAK,738.2857142857143,868.3103448275862,-0.2340315289804529,0.42666225776929423,0.9422852573862931,0.025817603624343672,Not Significant
TMEM175,81.33333333333333,143.20689655172413,-0.8161823244554927,0.04424667217518304,0.6111487952382167,0.21385304002965144,Not Significant
DGKQ,149.61904761904762,222.75862068965517,-0.574187411938279,0.10266410670960069,0.776731040900556,0.10972933856575741,Not Significant
SLC26A1,15.333333333333334,30.689655172413794,-1.0010810753903312,0.1021290157728384,0.7757277311336921,0.11029068288471962,Not Significant
IDUA,142.95238095238096,246.9655172413793,-0.7887749693510241,0.22655010960971717,0.8852758135060337,0.05292140091576136,Not Significant
FGFRL1,336.4761904761905,345.0,-0.03609194055363925,0.9295469680818857,0.9967345961802924,0.0014204673240500025,Not Significant
RNF212,8.380952380952381,8.241379310344827,0.02422838300536065,0.9475684998493432,0.9983873384910911,0.0007009353322436808,Not Significant
SPON2,14.285714285714286,30.0,-1.0703893278913978,0.11584432820185006,0.794760873674838,0.09976352148846478,Not Significant
LOC100130872,3.5714285714285716,2.689655172413793,0.4090800439824443,0.5806512207394279,0.9653137428245997,0.015331510871528143,Not Significant
CTBP1,865.3333333333334,1042.551724137931,-0.26879107928535423,0.43109904338090344,0.9439468027228528,0.025052480209253054,Not Significant
MAEA,649.3333333333334,795.6896551724138,-0.2932465709317408,0.3453081038006056,0.9252849162494354,0.03372451752888484,Not Significant
UVSSA,121.80952380952381,98.89655172413794,0.30063481252854407,0.3523627963368171,0.9252849162494354,0.03372451752888484,Not Significant
CRIPAK,53.19047619047619,54.758620689655174,-0.04191815431083122,0.9196889679921691,0.9965163583319682,0.0015155677362021292,Not Significant
FAM53A,15.142857142857142,20.103448275862068,-0.4088055455673292,0.4162208805112302,0.9408609232823381,0.026474568618398,Not Significant
SLBP,515.8095238095239,643.1379310344828,-0.31828976833479294,0.35016103728830617,0.9252849162494354,0.03372451752888484,Not Significant
TMEM129,367.2857142857143,543.8620689655172,-0.5663380272041924,0.10321780663024528,0.7790089869954734,0.10845753208349523,Not Significant
TACC3,762.2380952380952,1118.655172413793,-0.5534517730781932,0.22675331247656316,0.8852758135060337,0.05292140091576136,Not Significant
FGFR3,157.9047619047619,336.2758620689655,-1.09059054677565,0.09588590018135996,0.7609185254227429,0.11866184238002021,Not Significant
LETM1,640.8095238095239,760.4827586206897,-0.24701995061959806,0.434369742552713,0.9439468027228528,0.025052480209253054,Not Significant
SCARNA22,7.857142857142857,9.862068965517242,-0.3278855501837619,0.42462884043658744,0.9422852573862931,0.025817603624343672,Not Significant
NELFA,223.57142857142858,260.2068965517241,-0.2189233699201607,0.4863288413359127,0.9516877790291011,0.021505507587040926,Not Significant
C4orf48,107.9047619047619,195.9655172413793,-0.860841281882002,0.11053145695955652,0.7900135785077915,0.10236544412686549,Not Significant
NAT8L,162.66666666666666,159.51724137931035,0.028206281333111753,0.9555844039338446,0.998778329906317,0.0005308889320271172,Not Significant
POLN,21.523809523809526,23.275862068965516,-0.11290115717419358,0.7812008606079993,0.9896379194197706,0.004523672433848973,Not Significant
HAUS3,179.71428571428572,132.17241379310346,0.44328399714873934,0.15308117560602028,0.8357114499832041,0.07794364757500839,Not Significant
MXD4,366.85714285714283,560.6551724137931,-0.6118953474093551,0.08533112882673932,0.7396575547692132,0.13096930256132477,Not Significant
ZFYVE28,30.61904761904762,39.89655172413793,-0.38183464943073053,0.5224029219876849,0.9633208849603382,0.016229024033665912,Not Significant
RNF4,1066.2380952380952,948.551724137931,0.16873128318892175,0.56035572495682,0.9653137428245997,0.015331510871528143,Not Significant
FAM193A,342.7142857142857,266.8965517241379,0.36072566433163006,0.2649092464359408,0.9020021379696808,0.04479243307076954,Not Significant
TNIP2,477.5238095238095,404.3448275862069,0.23998651178627783,0.3947167795316957,0.9350905082337567,0.029146351347658223,Not Significant
SH3BP2,396.95238095238096,291.48275862068965,0.4455554000490703,0.4433941230144979,0.9456822863070284,0.024254745711687745,Not Significant
ADD1,1578.8095238095239,1520.0689655172414,0.05470034688312129,0.8745405753875356,0.9920797912425259,0.0034533968954585338,Not Significant
MFSD10,648.7142857142857,955.1034482758621,-0.5580737918620119,0.12223020110272566,0.8009636509999689,0.09638719244052076,Not Significant
NOP14-AS1,180.33333333333334,135.89655172413794,0.40815724409539744,0.4505007869252998,0.9464108900606724,0.023920271057591095,Not Significant
NOP14,670.7619047619048,550.5172413793103,0.2850130072806942,0.41087238812966353,0.939799471948265,0.026964803333091536,Not Significant
GRK4,8.285714285714285,8.96551724137931,-0.11376074483091447,0.7504833941573625,0.9884545672094962,0.005043287567975714,Not Significant
HTT,867.8095238095239,894.1724137931035,-0.04317461867650496,0.8940891875019269,0.9940544002145324,0.002589847930142999,Not Significant
MSANTD1,4.476190476190476,3.6206896551724137,0.30600690636032674,0.29018237424128035,0.9083883817125894,0.04172842904320849,Not Significant
RGS12,335.04761904761904,356.13793103448273,-0.08806994548641775,0.86769418906443,0.9920797912425259,0.0034533968954585338,Not Significant
HGFAC,3.3333333333333335,11.275862068965518,-1.7582002362043043,0.0865036600723094,0.7402020021445304,0.13064974453252343,Not Significant
DOK7,8.095238095238095,14.655172413793103,-0.8562645225385505,0.2783663751991272,0.9073656258501218,0.042217677336235694,Not Significant
LRPAP1,950.1904761904761,1429.3793103448277,-0.5891001594174283,0.06639396837501116,0.68599259963252,0.163680569360444,Not Significant
ADRA2C,58.42857142857143,71.6896551724138,-0.29509093684665294,0.5341401646805681,0.9643914651782475,0.015746641764506006,Not Significant
FAM86EP,59.80952380952381,54.37931034482759,0.13731737644992867,0.7304803249555234,0.9861726526793418,0.006047044955490875,Not Significant
TMEM128,151.8095238095238,124.37931034482759,0.28751577855171306,0.38107824105844057,0.9333982913975923,0.029932998434017557,Not Significant
LYAR,250.76190476190476,262.0344827586207,-0.0634384840387825,0.8477994924378673,0.9915853509173703,0.0036698978609982177,Not Significant
ZBTB49,70.19047619047619,45.241379310344826,0.6336323768257978,0.008178711090711239,0.27899899625592167,0.554397359168333,Not Significant
NSG1,82.80952380952381,102.58620689655173,-0.3089681634272692,0.7383942670611835,0.9878238142920411,0.005320508149206083,Not Significant
STX18,348.7142857142857,313.6551724137931,0.15286611395887412,0.6138803933350704,0.9682777491321656,0.014000048049815573,Not Significant
MSX1,52.76190476190476,53.51724137931034,-0.020507103789127446,0.9536070139057673,0.998778329906317,0.0005308889320271172,Not Significant
STK32B,140.0952380952381,169.55172413793105,-0.275317536216973,0.581925788764315,0.9653137428245997,0.015331510871528143,Not Significant
EVC2,93.95238095238095,63.58620689655172,0.5632158726430325,0.18594213882064128,0.8589693036172475,0.06602235596834566,Not Significant
EVC,355.6190476190476,322.82758620689657,0.1395687348630595,0.7487121371406951,0.9884545672094962,0.005043287567975714,Not Significant
CRMP1,91.42857142857143,61.55172413793103,0.5708458090408685,0.34868033826389244,0.9252849162494354,0.03372451752888484,Not Significant
WFS1,285.9047619047619,414.62068965517244,-0.5362574599468645,0.20792652900420008,0.8742540740913491,0.058362335168252635,Not Significant
PPP2R2C,626.0952380952381,549.6206896551724,0.1879458152348952,0.6580599038363596,0.9772526049568183,0.009993163242234605,Not Significant
MAN2B2,489.5238095238095,495.3448275862069,-0.017054155989833817,0.9613926780695858,0.998778329906317,0.0005308889320271172,Not Significant
MRFAP1,2592.809523809524,2965.4137931034484,-0.19371720709473722,0.4821883790776811,0.9513836512655246,0.021644315840411415,Not Significant
LOC93622,173.0,202.6551724137931,-0.22825496022444638,0.4692796234286265,0.9498360460264405,0.022351353080669135,Not Significant
S100P,526.3809523809524,410.48275862068965,0.35878565845494165,0.47986615518686193,0.9513836512655246,0.021644315840411415,Not Significant
MRFAP1L1,691.2857142857143,614.9310344827586,0.16885749311916004,0.5274891263432865,0.9640102926498915,0.015918329149877907,Not Significant
BLOC1S4,158.14285714285714,201.58620689655172,-0.35016853395453246,0.2676406693935959,0.9038001492290528,0.043927591297194965,Not Significant
KIAA0232,755.4761904761905,572.3448275862069,0.40050168118363366,0.17551612979474346,0.852532408633346,0.06928910251364706,Not Significant
TBC1D14,726.2857142857143,684.8620689655172,0.08472374423318471,0.8366248195008522,0.9908113707188501,0.004009018020682151,Not Significant
LOC100129931,4.523809523809524,3.1724137931034484,0.5119572246227467,0.39271768475768354,0.9347159009576983,0.02932036922913509,Not Significant
CCDC96,22.761904761904763,36.03448275862069,-0.6627568466386846,0.03852108964596483,0.5741510206759207,0.2409738587873622,Not Significant
TADA2B,292.8095238095238,267.9310344827586,0.12810078053422672,0.6117516484721262,0.9682777491321656,0.014000048049815573,Not Significant
GRPEL1,544.4285714285714,547.0344827586207,-0.006888996346711707,0.9808475359404634,0.9993110914213701,0.0002992922985917567,Not Significant
SORCS2,143.23809523809524,72.06896551724138,0.9909651970582041,0.15223144517596227,0.8334339865932104,0.07912879342885706,Not Significant
AFAP1-AS1,37.80952380952381,39.93103448275862,-0.07876076849746692,0.9484230294832896,0.998628660208911,0.0005959740390032159,Not Significant
AFAP1,1268.142857142857,776.7586206896551,0.7071790222039952,0.08787715305838371,0.7420842857521497,0.1295467648581714,Not Significant
ABLIM2,12.19047619047619,13.413793103448276,-0.13796277263738024,0.6345131088860546,0.9731010170990727,0.011842073512218484,Not Significant
SH3TC1,157.0,188.6206896551724,-0.2647233736607198,0.465912641144003,0.949498680121515,0.022505634630324633,Not Significant
HTRA3,16.57142857142857,9.482758620689655,0.8053192597855181,0.2495274572848178,0.8912355487316668,0.050007499111440125,Not Significant
ACOX3,138.52380952380952,142.9655172413793,-0.045533247660296435,0.8881207629258353,0.9930593587989386,0.0030247913552155373,Not Significant
TRMT44,101.71428571428571,93.06896551724138,0.12815024256951396,0.6479743721334312,0.9747177439086452,0.011121127901220941,Not Significant
CPZ,2.7142857142857144,2.793103448275862,-0.04129641637107122,0.90399940622401,0.9950941968392549,0.00213580645911473,Not Significant
HMX1,2.1904761904761907,3.413793103448276,-0.6401310916737848,0.12366482440833858,0.8033079252974571,0.09511794834099678,Not Significant
SLC2A9,67.33333333333333,71.48275862068965,-0.08627442395120405,0.9279748300029579,0.9966104057964351,0.0014745825910318334,Not Significant
WDR1,4791.9047619047615,4405.758620689655,0.12120877921325598,0.691829311723643,0.9821138318225218,0.007838172429642085,Not Significant
ZNF518B,268.14285714285717,160.3793103448276,0.7415137833762311,0.06932379014829121,0.694995786928805,0.1580178280992641,Not Significant
HS3ST1,348.3333333333333,237.93103448275863,0.549925074821767,0.5933838667024618,0.9673297880527567,0.014425438311893744,Not Significant
RAB28,192.95238095238096,128.68965517241378,0.5843487602981916,0.08960648807055102,0.7452224593095071,0.12771406493091597,Not Significant
NKX3-2,6.0,9.586206896551724,-0.6759975768747791,0.13475637251502823,0.8183755033604712,0.08704737894716365,Not Significant
BOD1L1,1194.7619047619048,990.6896551724138,0.2702180502254606,0.36681523668909166,0.9279613018062517,0.03247013451651867,Not Significant
CPEB2,455.9047619047619,309.9310344827586,0.5567852538886712,0.07335001431783295,0.7077496062369626,0.15012036358654274,Not Significant
CC2D2A,206.52380952380952,194.6206896551724,0.08564302761465059,0.8211027184015536,0.9903173225558692,0.004225624237283001,Not Significant
FBXL5,480.14285714285717,371.9310344827586,0.3684285818674099,0.24268138199669026,0.8873370541902442,0.051911382456772896,Not Significant
