Gene,Mean_IAV,Mean_Mock,Log2FC,P_value,Adjusted_P,-log10(p),Regulation
SMAD5,464.3,638.7931034482758,-0.4602914562736871,0.2975788216927183,0.47127604779637056,0.32672463232652055,Not Significant
SPOCK1,1302.8,682.551724137931,0.9326053413500262,0.11295803476885243,0.26976542287661315,0.569013716696079,Not Significant
KLHL3,40.5,52.41379310344828,-0.372024610318751,0.5815721290827218,0.7063289527381059,0.15099299145988368,Not Significant
HNRNPA0,1123.9,2513.448275862069,-1.1611543239855353,0.05645035171691381,0.19741490459476657,0.7046200617023262,Not Significant
MYOT,4.3,4.241379310344827,0.01980314960306796,0.9665192231681522,0.9788686425474636,0.009275583625192013,Not Significant
FAM13B,164.7,372.9310344827586,-1.1790683048827764,0.1084418877870174,0.2641374952877707,0.5781699447198654,Not Significant
NME5,17.5,10.931034482758621,0.6789249819331313,0.34960586220025913,0.5188036535742121,0.284996974142444,Not Significant
BRD8,330.7,853.3103448275862,-1.3675474926320095,0.014043613640258964,0.13514381463757344,0.8692038266226221,Not Significant
KIF20A,270.1,787.8620689655172,-1.5444494392799228,0.07275698332157826,0.21986907105765333,0.6578358584687021,Not Significant
CDC23,411.3,661.1034482758621,-0.6846849678783709,0.12071520275058392,0.279582505198264,0.5534900079391214,Not Significant
GFRA3,1.1,4.586206896551724,-2.0597979166236824,0.14518998441876577,0.30973461377043177,0.5090102582224907,Not Significant
CDC25C,61.1,189.17241379310346,-1.630457436789338,0.06834288602978413,0.2138284957998734,0.6699344191272768,Not Significant
FAM53C,619.6,662.7241379310345,-0.09707132250161134,0.8022648473513121,0.8713628537154141,0.05980095802234137,Not Significant
KDM3B,685.0,1417.7931034482758,-1.0494711242949395,0.02443506504435153,0.15164077860356207,0.8191839943434499,Not Significant
REEP2,15.8,87.82758620689656,-2.474749595856882,0.006863411914929691,0.11336184655099417,0.9455330884806399,Not Significant
EGR1,878.5,1101.6896551724137,-0.3266036841047459,0.7925719512446484,0.8646889670803987,0.06314008232965163,Not Significant
ETF1,2329.7,2154.344827586207,0.11289499994921948,0.7580727364021863,0.8406000101233339,0.07541060910037953,Not Significant
HSPA9,3269.0,6645.6551724137935,-1.02356205977747,0.022499871778209807,0.14961445269576082,0.8250264517734078,Not Significant
CTNNA1,5662.8,6283.310344827586,-0.1500092620284275,0.753648764206674,0.8378104470162133,0.07685422853769468,Not Significant
SIL1,521.6,557.6551724137931,-0.09642943380040733,0.8178720801238357,0.8819695351471858,0.0545464159407123,Not Significant
SNHG4,36.8,94.6896551724138,-1.3635010538498782,0.06836139079870109,0.2138284957998734,0.6699344191272768,Not Significant
MATR3,2425.3,3404.8275862068967,-0.4894185308409669,0.2246659128335107,0.3976334710505679,0.40051706572153734,Not Significant
PAIP2,549.3,966.7931034482758,-0.8156128899185218,0.06783370627999909,0.21312647524735612,0.6713625974953624,Not Significant
SLC23A1,7.4,126.48275862068965,-4.0952716577258945,0.08254896504734627,0.23191794543383923,0.6346656450603491,Not Significant
MZB1,2.2,4.517241379310345,-1.0379384826599432,0.1847497688699848,0.3547002227551184,0.4501385387869003,Not Significant
PROB1,37.1,28.06896551724138,0.402443292594766,0.4810328457827302,0.6261146272261533,0.20334615015291285,Not Significant
SPATA24,15.7,28.586206896551722,-0.8645546423639137,0.09895994244888141,0.2518698056283586,0.5988238929821206,Not Significant
DNAJC18,38.3,111.3103448275862,-1.5391713811126135,0.003767348115811537,0.09529772624032948,1.0209174613035248,Not Significant
ECSCR,2.6,1.103448275862069,1.236492618381302,0.006187730544698625,0.11005966208885569,0.9583718249172903,Not Significant
TMEM173,561.4,163.24137931034483,1.7820222580181195,0.0025707444759002474,0.08103310116119565,1.0913375401941716,Not Significant
UBE2D2,971.8,1122.0689655172414,-0.20743001320239482,0.6365100831324323,0.7493919870429094,0.1252909549593988,Not Significant
CXXC5,78.5,302.0,-1.943783990433452,0.03107767691724677,0.16129770820279882,0.7923718032368849,Not Significant
NRG2,14.6,41.13793103448276,-1.4945008685750012,0.11007660214446975,0.266521345952531,0.5742680021790733,Not Significant
PURA,205.9,230.9655172413793,-0.16573364583425157,0.6530929691445251,0.7616205635630932,0.11826133862382367,Not Significant
IGIP,33.0,34.96551724137931,-0.08346682251731487,0.8360451852139259,0.8946762018116099,0.04833411463988466,Not Significant
CYSTM1,356.0,1247.1724137931035,-1.8087117762250104,0.06361644027351958,0.20735891731286174,0.6832772833937856,Not Significant
PFDN1,734.4,951.2413793103449,-0.3732454154018393,0.33273264112667966,0.5041036897761758,0.29748012374104393,Not Significant
HBEGF,1096.7,139.41379310344828,2.9757237250040083,9.923980812251092e-05,0.021969317726202628,1.6581834302140517,Up
ANKHD1,28.9,31.689655172413794,-0.13294246854814595,0.766838405568205,0.8473325208440243,0.07194612493730566,Not Significant
SRA1,422.7,513.3448275862069,-0.28029413632021055,0.46227065323709027,0.6100213299999668,0.21465497918705434,Not Significant
APBB3,41.2,117.51724137931035,-1.51215619280241,0.07746182465061363,0.22626121217677675,0.6453898905057285,Not Significant
SLC35A4,703.6,1041.9655172413793,-0.5664801460009826,0.20145390906432162,0.3728946821822493,0.4284138100293407,Not Significant
CD14,15.6,55.41379310344828,-1.8286990945726358,0.15067772224377604,0.3158816223345943,0.5004756401627328,Not Significant
TMCO6,61.1,158.06896551724137,-1.3713098586979655,0.028150392110859474,0.15786444579422612,0.8017156707140288,Not Significant
NDUFA2,400.5,837.6206896551724,-1.0644948353728818,0.08054056603756073,0.2294289580785302,0.6393517671671026,Not Significant
IK,919.4,1614.6896551724137,-0.8124923329903544,0.044373936491406536,0.18015937497098378,0.7443431335290345,Not Significant
WDR55,317.2,441.3103448275862,-0.4764007951175394,0.19998602498138976,0.37145771134002625,0.43009062141096654,Not Significant
DND1,54.5,82.48275862068965,-0.5978363542936065,0.48378383716653495,0.6280671834518,0.20199389791598266,Not Significant
HARS,1252.2,1194.5172413793102,0.06803732886805,0.8351106882509451,0.8941034995744501,0.04861220526186319,Not Significant
HARS2,414.5,621.551724137931,-0.5845023523922246,0.1556942156200309,0.3211623018230888,0.49327543808531066,Not Significant
ZMAT2,610.7,1453.2068965517242,-1.2507043672536002,0.01572600550732478,0.13937607591188395,0.8558117670639743,Not Significant
VTRNA1-3,2.9,4.137931034482758,-0.5128567002407365,0.3395334735406046,0.5103093289276912,0.292166492289392,Not Significant
PCDHA1,2.1,10.827586206896552,-2.3662504258726567,0.05847245990433228,0.19980467396577933,0.6993943566815868,Not Significant
PCDHA2,1.1,5.0,-2.184424571137427,0.021574977230122496,0.14894231951585193,0.8269818870638106,Not Significant
PCDHA3,4.7,26.344827586206897,-2.4867870761179014,0.03021241904708654,0.16004159905693519,0.7957671180145236,Not Significant
PCDHA4,9.5,77.24137931034483,-3.023374508373809,0.003893495848656561,0.09575776376426401,1.018826004583479,Not Significant
PCDHA5,2.5,18.448275862068964,-2.8834859912735746,0.014377058019775601,0.13595505701871693,0.8666046336485497,Not Significant
PCDHA11,6.1,20.103448275862068,-1.7205618353974004,0.06943914034514378,0.2146211708531339,0.6683274401930035,Not Significant
PCDHA12,11.6,67.06896551724138,-2.5315205445057725,0.048011515836744206,0.1849763676400162,0.7328837529976753,Not Significant
PCDHA13,2.1,8.10344827586207,-1.9481466235460296,0.2415357441556208,0.41483420853474556,0.3821254375161281,Not Significant
PCDHAC1,16.5,52.827586206896555,-1.6788254674389318,0.10637975398906852,0.2616220953152945,0.5823255804231268,Not Significant
PCDHAC2,39.0,111.58620689655173,-1.5166126784401572,0.04210910190507654,0.1762954005593954,0.7537590180338097,Not Significant
PCDHB2,10.1,43.48275862068966,-2.1060881773362157,0.03716384055210779,0.17014439861390213,0.7691823439006195,Not Significant
PCDHB4,2.0,2.793103448275862,-0.48186900775705266,0.2877522208231449,0.4620766359388857,0.3352859902333871,Not Significant
PCDHB5,9.1,39.06896551724138,-2.10208460538161,0.02785565165951891,0.15753521017425537,0.8026223633005846,Not Significant
PCDHB6,2.7,14.931034482758621,-2.4672828123230466,0.014638622519764518,0.13638989611361088,0.8652178014144105,Not Significant
PCDHB8,1.6,6.0344827586206895,-1.9151582115921189,0.03591845686750886,0.16780969435515136,0.7751829536185588,Not Significant
PCDHB16,2.1,4.517241379310345,-1.1050526785184804,0.014469653290834768,0.13620496596039972,0.8658070579894407,Not Significant
PCDHB9,2.0,4.620689655172414,-1.2081081953302002,0.40110266806700645,0.5613324752615907,0.2507798314327082,Not Significant
PCDHB10,3.4,4.172413793103448,-0.29534749578404546,0.6326427963318335,0.7464138825807599,0.1270202917265213,Not Significant
PCDHB11,1.3,5.793103448275862,-2.1558248043974584,0.004618554093158641,0.10124685224703815,0.9946184700687728,Not Significant
PCDHB12,1.0,4.379310344827586,-2.130703691644594,0.26056743376520053,0.4348245502713054,0.3616859435499543,Not Significant
PCDHB13,2.8,4.9655172413793105,-0.8265171791444985,0.1301865019257263,0.29143548260480073,0.5354575734948415,Not Significant
PCDHB14,8.6,22.75862068965517,-1.4040045593035082,0.38578474882706004,0.5494250775504872,0.2600915218480358,Not Significant
PCDHB15,3.3,6.586206896551724,-0.9969818084370856,0.02241109716643509,0.14961445269576082,0.8250264517734078,Not Significant
TAF7,1047.5,1436.6206896551723,-0.45572895399489327,0.21824074433201182,0.3908310190876861,0.40801097493277194,Not Significant
PCDHGA1,2.1,7.827586206896552,-1.8981781642719446,0.02832923372732664,0.15829652682082335,0.8005286138748434,Not Significant
PCDHGA2,3.5,11.241379310344827,-1.6833922370459014,0.041274460974921,0.1758288037471909,0.7549099786149859,Not Significant
PCDHGB1,4.1,25.137931034482758,-2.616170099468644,0.024544140260119963,0.15164562247825134,0.8191701218582923,Not Significant
PCDHGA4,3.2,4.482758620689655,-0.4863149127882446,0.27506390530415553,0.4489515802213001,0.34780049547024156,Not Significant
PCDHGB3,3.2,6.931034482758621,-1.1149987909387187,0.0691952848961069,0.2146211708531339,0.6683274401930035,Not Significant
PCDHGA6,3.7,7.862068965517241,-1.0873837482955822,0.03980210329215044,0.17397522160120193,0.7595126016493412,Not Significant
PCDHGA7,4.1,19.06896551724138,-2.217530765376414,0.006763260371473891,0.11320861005467743,0.9461205417251686,Not Significant
PCDHGB4,15.9,28.17241379310345,-0.8252564126211183,0.5137973120854362,0.651880111834625,0.18583226861809482,Not Significant
PCDHGA8,5.4,4.344827586206897,0.31366047890376186,0.59767413619498,0.7198152635902498,0.1427789484267355,Not Significant
PCDHGB5,30.3,41.689655172413794,-0.46037164553596294,0.5206805710697938,0.6578837649222427,0.1818508308724324,Not Significant
PCDHGA9,3.6,23.586206896551722,-2.7118746132033755,0.42085487555509404,0.5762495285046215,0.23938941694793517,Not Significant
PCDHGB6,5.0,20.275862068965516,-2.01976325482143,0.4498104321393307,0.5997553592736099,0.2220258625888825,Not Significant
PCDHGA10,16.7,10.068965517241379,0.7299326338342447,0.2533629484653524,0.42764741219734065,0.36891415165266683,Not Significant
PCDHGB7,12.0,23.20689655172414,-0.951519198761589,0.5878082513553202,0.7116594360622861,0.14772778785632823,Not Significant
PCDHGA11,16.8,8.586206896551724,0.9683683909508891,0.18453775827240226,0.35453474225337384,0.45034120017168844,Not Significant
PCDHGA12,9.8,4.620689655172414,1.0846735538976457,0.03792132437298421,0.17132967748814415,0.7661674026329369,Not Significant
PCDHGC3,167.0,158.48275862068965,0.07552220495551097,0.9209513131083111,0.9516414567729773,0.021526646862211424,Not Significant
PCDHGC5,6.0,3.0344827586206895,0.9835118772114311,0.05701942929033187,0.19796413249138725,0.703413488890617,Not Significant
DIAPH1,2517.4,2130.2758620689656,0.24089420474401774,0.5706404849205609,0.6977261594026312,0.15631499398912807,Not Significant
HDAC3,577.0,714.0344827586207,-0.30742242891807114,0.5175320898021601,0.6550334293644128,0.18373653540054247,Not Significant
RELL2,59.0,128.51724137931035,-1.1231750592394365,0.2401028708469009,0.4135716265364468,0.3834492640662902,Not Significant
FCHSD1,158.3,256.8965517241379,-0.6985262698594952,0.20351504057446718,0.374715304391716,0.42629856877666794,Not Significant
ARAP3,225.9,305.62068965517244,-0.43605794231724043,0.3365063548808829,0.5075972827695449,0.29448071140268994,Not Significant
PCDH1,717.4,723.551724137931,-0.012318408282554223,0.9903396350906974,0.9938281325360638,0.00268871373634369,Not Significant
PCDH12,10.6,6.551724137931035,0.6941177464724609,0.22333150883797784,0.39633255689448377,0.4019402509086366,Not Significant
RNF14,649.4,523.7586206896551,0.31020529989533063,0.39624522128908723,0.5577763157915714,0.253539930621072,Not Significant
GNPDA1,423.9,865.5862068965517,-1.0299535436306737,0.036245815727705355,0.16855288659615789,0.7732638054565775,Not Significant
NDFIP1,1249.4,1244.551724137931,0.005609244386468746,0.9866627828490269,0.9914880116383903,0.0037125326041858716,Not Significant
SPRY4,471.1,195.3448275862069,1.2700102762002532,0.00399529423052769,0.09694360332205096,1.0134808419084962,Not Significant
FGF1,12.5,24.17241379310345,-0.9514334491083263,0.5556556039453087,0.6874417867849977,0.16276407240454663,Not Significant
ARHGAP26,231.4,766.7931034482758,-1.7284484969924354,0.016054924029221523,0.14010957053475678,0.853532198129837,Not Significant
NR3C1,814.4,1012.7241379310345,-0.31443177667628336,0.42950834783160186,0.5833908997384819,0.23404034968152299,Not Significant
YIPF5,767.8,738.0,0.057109743899191066,0.871337690815104,0.9176955179750773,0.037301389384734915,Not Significant
KCTD16,1.5,2.9655172413793105,-0.9833212588533696,0.10460585594446578,0.25957560304750926,0.5857361283576034,Not Significant
PRELID2,52.5,90.06896551724138,-0.7787126687527361,0.12275053390338414,0.2821114830386903,0.5495792360040037,Not Significant
SH3RF2,195.6,201.13793103448276,-0.04027880362132143,0.9308716183459834,0.9583581074440477,0.018472178785655328,Not Significant
PLAC8L1,8.2,6.655172413793103,0.30114786759021295,0.5057843311731972,0.6462147510951867,0.18962313259797434,Not Significant
LARS,1429.7,1656.551724137931,-0.21247079884730288,0.591525853605881,0.7150929502604512,0.14563750342756357,Not Significant
RBM27,512.7,556.6896551724138,-0.11875837646885197,0.7594391956814104,0.8413282614223431,0.07503452226515117,Not Significant
TCERG1,759.8,1032.5172413793102,-0.4424742554199462,0.2698577496869873,0.4437923146330339,0.35282022292727544,Not Significant
PPP2R2B,9.4,4.586206896551724,1.0353593164166575,0.14154653057294264,0.30577145818049045,0.5146030556575821,Not Significant
STK32A,10.7,17.862068965517242,-0.7392884010451973,0.5382185611251755,0.6732649174638607,0.17181401519017547,Not Significant
DPYSL3,256.1,547.1724137931035,-1.0952882443076024,0.1223243540316432,0.2816217706145348,0.5503337753385211,Not Significant
SPINK1,5.1,121.34482758620689,-4.572471556537959,0.3724524710152787,0.5379946603071009,0.2692220347623643,Not Significant
C5orf46,2.2,3.6206896551724137,-0.7187609987886153,0.5889109170588256,0.7127144764248123,0.1470844198650876,Not Significant
SPINK5,365.5,155.6206896551724,1.2318375278675222,0.05397842879735895,0.19358867143084316,0.7131200606589481,Not Significant
SPINK6,65.4,2.5517241379310347,4.679746360109342,0.0009383129849000208,0.049503008227289806,1.305368408807528,Up
SPINK13,1.0,3.7241379310344827,-1.8969065070358964,0.3670024768933272,0.5337241833918153,0.27268311858357186,Not Significant
SPINK7,49.7,17.689655172413794,1.490339926195442,0.10800244350238056,0.2634001672440555,0.579383953621967,Not Significant
FBXO38,349.6,439.62068965517244,-0.33055409990296086,0.3737702694583219,0.5391401743375327,0.2682983052646053,Not Significant
ADRB2,394.4,124.82758620689656,1.6597227546475535,0.00377083732422763,0.09529772624032948,1.0209174613035248,Not Significant
SH3TC2,162.3,132.20689655172413,0.2958655631200309,0.7494803457534083,0.8356418469400791,0.07797981972080902,Not Significant
ABLIM3,758.7,548.8275862068965,0.467176538930867,0.42748438349503703,0.5817698546487121,0.23524878618092265,Not Significant
AFAP1L1,251.0,165.48275862068965,0.6010064513621505,0.1281426987452627,0.2884614563779205,0.5399122081604716,Not Significant
GRPEL2,203.9,182.6551724137931,0.1587391669594206,0.6512591866317512,0.7603451003925695,0.11898924827332899,Not Significant
PCYOX1L,97.1,209.75862068965517,-1.1111869032126023,0.22163508663368484,0.39453719377898644,0.4039120487497159,Not Significant
CSNK1A1,2205.1,1658.6206896551723,0.4108600888906228,0.31777834406296207,0.49044583826438476,0.30940894637104294,Not Significant
ARHGEF37,176.4,244.27586206896552,-0.4696607509541838,0.5982558569711105,0.7201219254691701,0.14259396596381896,Not Significant
PPARGC1B,36.6,79.17241379310344,-1.1131541881514355,0.03517462760621665,0.16628103866239413,0.7791572713685081,Not Significant
PDE6A,4.7,5.896551724137931,-0.3272107629680506,0.5537087848979416,0.686059341056615,0.1636383181433259,Not Significant
SLC26A2,353.9,484.86206896551727,-0.4542326335347405,0.40863846639707724,0.5670893656591948,0.24634849674297982,Not Significant
TIGD6,59.6,92.0,-0.6263215304822136,0.1592205859179765,0.3246834471509974,0.4885398517935448,Not Significant
HMGXB3,588.1,888.4827586206897,-0.5952822899254385,0.15410457397074787,0.3196303797881616,0.4953519491724134,Not Significant
CSF1R,5.4,3.6551724137931036,0.5630199478404792,0.28475486406823025,0.4590331809786084,0.33815592057367544,Not Significant
SLC6A7,1.7,1.1724137931034484,0.5360529002402095,0.12002387545194881,0.27872548980655093,0.5548233126784154,Not Significant
CAMK2A,1.8,4.103448275862069,-1.1888398616254217,0.10490258880576946,0.25978038235647205,0.5853936483207933,Not Significant
ARSI,71.4,90.79310344827586,-0.3466586417767532,0.5513577758973189,0.6841364480155863,0.16485727151028315,Not Significant
TCOF1,682.9,1543.5172413793102,-1.1764753591983093,0.03501048473276598,0.16617343115781047,0.7794384127056022,Not Significant
CD74,114.4,2568.896551724138,-4.488989837517562,0.3915369967487028,0.5538465788038959,0.2566105226481363,Not Significant
RPS14,6480.1,9079.793103448275,-0.48664334719414526,0.22794208904734936,0.40109791439925796,0.3967495962264025,Not Significant
NDST1,2206.1,2060.2413793103447,0.0986848136707727,0.8402907335397225,0.8973388339754378,0.04704353695614338,Not Significant
SYNPO,999.8,1165.448275862069,-0.22117354503697184,0.6704830605312506,0.7758533147504959,0.11022038005128512,Not Significant
MYOZ3,3.8,2.2758620689655173,0.7395862943253416,0.032445510608134304,0.1627492792847705,0.7884809259753787,Not Significant
RBM22,496.1,582.0,-0.23038819590296786,0.5231699818002727,0.660163153158438,0.18034871936732808,Not Significant
DCTN4,544.1,530.8620689655172,0.03553476636788084,0.9194994358413021,0.9508425018956121,0.0218914138956956,Not Significant
SMIM3,128.9,95.79310344827586,0.42825856462046824,0.3459056397986252,0.5154983978060073,0.28777268018665536,Not Significant
ZNF300,65.2,145.68965517241378,-1.1599545715856214,0.015894566544433743,0.13984731736462755,0.85434586011057,Not Significant
ZNF300P1,8.6,4.0,1.1043366598147355,0.07001865393333684,0.2153927450372437,0.6667689289087619,Not Significant
GPX3,2443.8,999.1379310344828,1.2903704591835845,0.03338151472896816,0.16456894545365588,0.7836521137806891,Not Significant
TNIP1,2783.9,2442.344827586207,0.18884048467683956,0.6484259337547839,0.7586465278693421,0.11996052549131574,Not Significant
ANXA6,531.8,736.0,-0.4688219890867078,0.24480567677851736,0.41795022797637765,0.3788754335412946,Not Significant
CCDC69,42.6,85.13793103448276,-0.9989486006767339,0.0425358706164975,0.17740738892309688,0.7510282959941383,Not Significant
GM2A,2785.5,1550.2758620689656,0.8454113589289858,0.11399451745328329,0.27095869332158573,0.5670969107116445,Not Significant
SLC36A1,156.1,210.55172413793105,-0.43170415198866147,0.35010239463168524,0.5192404969366664,0.28463144311396826,Not Significant
FAT2,1318.6,882.1379310344828,0.5799308282284366,0.5557604386116841,0.6874417867849977,0.16276407240454663,Not Significant
SPARC,601.6,231.9655172413793,1.3748942090864928,0.02682828172263037,0.15549103032247336,0.8082946586873673,Not Significant
ATOX1,655.9,797.2758620689655,-0.2816031163861285,0.6705918634795003,0.775862703309503,0.11021512470904156,Not Significant
G3BP1,1814.6,1930.9655172413793,-0.08967083732720146,0.8364044098641727,0.8948162693798519,0.04826612824364702,Not Significant
NMUR2,1.0,424.82758620689657,-8.730733640454691,0.378682882276001,0.5432770339560092,0.26497865358396777,Not Significant
FAM114A2,253.9,230.6551724137931,0.1385227499607421,0.7369645518595567,0.8264389267328099,0.08278923496966976,Not Significant
MFAP3,497.1,425.7241379310345,0.22361721215982777,0.5725066121778211,0.6996748136615701,0.15510375919443503,Not Significant
GALNT10,767.2,2514.551724137931,-1.712626604380625,0.014004347128110188,0.13514381463757344,0.8692038266226221,Not Significant
SAP30L,169.1,330.86206896551727,-0.9683532464325498,0.05484932727939779,0.19479602168664636,0.7104199169501119,Not Significant
LARP1,2253.3,3193.137931034483,-0.5029354690353979,0.1979228340321017,0.3691828607200096,0.43275846925907985,Not Significant
CNOT8,652.3,602.5172413793103,0.1145331030349913,0.767397191146032,0.8477068391335029,0.07175431302535015,Not Significant
GEMIN5,324.8,526.1379310344828,-0.6958894299858764,0.11368902715371994,0.2707543627142085,0.5674245367804188,Not Significant
MRPL22,316.3,504.58620689655174,-0.6738072142442448,0.12675706003169376,0.2864411549060273,0.5429645839042031,Not Significant
SGCD,20.7,142.82758620689654,-2.7865719804809768,0.026763842203177273,0.15535630050991478,0.8086711291408815,Not Significant
TIMD4,9.0,22.586206896551722,-1.327445099854928,0.06912112333080261,0.21446056606623698,0.6686525520305506,Not Significant
HAVCR1,134.7,713.5172413793103,-2.405198440501242,0.039734521054767116,0.17397522160120193,0.7595126016493412,Not Significant
HAVCR2,2.9,2.931034482758621,-0.015357040769920068,0.9667844554281992,0.9788686425474636,0.009275583625192013,Not Significant
MED7,107.1,186.6551724137931,-0.8014170077241766,0.09765992209672783,0.25076465956214694,0.6007336689522066,Not Significant
CYFIP2,91.4,810.6551724137931,-3.148822296771481,0.011802209370566885,0.13019602620601736,0.8854022709378397,Not Significant
NIPAL4,683.7,240.68965517241378,1.5061892891296487,0.002223107652828166,0.07684585739261705,1.1143795394852445,Not Significant
ADAM19,450.4,467.13793103448273,-0.05264176756703425,0.9298748864848347,0.957651894783587,0.01879232771496237,Not Significant
THG1L,144.0,235.20689655172413,-0.7078615506967524,0.09718116076088965,0.25027721732721764,0.601578682311076,Not Significant
LSM11,72.7,52.89655172413793,0.4587816866568708,0.2551736536926253,0.4296854432973174,0.36684935891263815,Not Significant
CLINT1,1167.7,1696.9310344827586,-0.5392582616528973,0.27512158351891236,0.4489515802213001,0.34780049547024156,Not Significant
EBF1,3.6,21.103448275862068,-2.5514099410101294,0.0225201983815132,0.14961445269576082,0.8250264517734078,Not Significant
RNF145,1187.5,1944.103448275862,-0.711177475224266,0.07275013041829947,0.21986907105765333,0.6578358584687021,Not Significant
UBLCP1,582.4,531.3103448275862,0.13245555259544686,0.7123876750829807,0.8086775530866099,0.0922246116759772,Not Significant
LOC285626,1.5,3.206896551724138,-1.096215315259303,0.031931919544865635,0.1626516853667426,0.7887414322795507,Not Significant
ADRA1B,17.2,145.3448275862069,-3.078999260887137,0.01252048419428487,0.1328333778971026,0.8766927832876881,Not Significant
TTC1,644.5,898.2068965517242,-0.478867440777024,0.17350885190679902,0.3421283687843598,0.46581091325809265,Not Significant
PWWP2A,171.5,204.06896551724137,-0.25084821989353684,0.55376649436757,0.686075684918291,0.16362797215141575,Not Significant
FABP6,6.4,8.03448275862069,-0.32813324441407044,0.47994695037565394,0.6252292859035674,0.20396068770909118,Not Significant
CCNJL,125.0,291.55172413793105,-1.2218237595076866,0.026405410952925253,0.15437548869329706,0.8114216545851411,Not Significant
SLU7,458.1,695.7586206896551,-0.6029243163016297,0.10501656737004661,0.25990209085270405,0.5851902266854463,Not Significant
PTTG1,462.0,1135.655172413793,-1.2975600881520843,0.0626988825374622,0.20624413959229126,0.6856183830393185,Not Significant
MIR146A,1.0,1.5517241379310345,-0.6338721012021025,0.29803805228145297,0.47166404022483793,0.3263672332035988,Not Significant
ATP10B,20.0,15.862068965517242,0.3344190390705593,0.6798893756954343,0.7834686057247665,0.10597840140810837,Not Significant
CCNG1,616.3,1131.1724137931035,-0.8761141460765295,0.14347341484428985,0.3079554378627563,0.5115121227543163,Not Significant
NUDCD2,308.4,379.3103448275862,-0.2985759531441404,0.5011048794814212,0.6427308579334722,0.1919708488238166,Not Significant
HMMR,287.8,537.1379310344828,-0.9002260117148381,0.260441068503219,0.43470782050288187,0.36180254667206596,Not Significant
MAT2B,633.7,732.2068965517242,-0.20845134671232696,0.6638220114748148,0.7702854467915347,0.11334830730280653,Not Significant
TENM2,684.6,363.2068965517241,0.9144696956481365,0.2948769081748249,0.46906978033466423,0.32876254542984745,Not Significant
WWC1,607.1,1499.8275862068965,-1.3047905858726387,0.03277594646386895,0.16345649080480462,0.7865978290466602,Not Significant
RARS,1439.4,1565.0,-0.12069509369275218,0.7162703240752637,0.8113156889165037,0.09081012571820944,Not Significant
FBLL1,4.2,19.103448275862068,-2.185371843030218,0.41545554360121606,0.5723237134565424,0.24235825931620375,Not Significant
PANK3,464.2,549.1724137931035,-0.24251263469727427,0.5449497622466813,0.6787276213779945,0.1683044764782658,Not Significant
SLIT3,80.3,298.3103448275862,-1.8933421155677446,0.054811215666859925,0.19472006561594704,0.7105892927672615,Not Significant
SPDL1,418.4,705.448275862069,-0.7536574553441286,0.20146136680613896,0.3728946821822493,0.4284138100293407,Not Significant
DOCK2,8.1,22.103448275862068,-1.4482776434939066,0.1675171377109555,0.33449165706964695,0.4756147099852496,Not Significant
LCP2,1.4,1.2413793103448276,0.1734828208555015,0.606928874072324,0.725856035878363,0.13914950743145493,Not Significant
GABRP,14.7,1892.448275862069,-7.008293903919041,0.37640578095486865,0.541471995733733,0.2664239996347984,Not Significant
RANBP17,35.0,114.34482758620689,-1.7079642794232117,0.14290837838817164,0.3074205777973357,0.5122670655131635,Not Significant
TLX3,3.8,10.379310344827585,-1.4496392630759067,0.5523803896705402,0.6849641281954212,0.16433217206190176,Not Significant
NPM1,11430.1,13516.655172413793,-0.24190016138617748,0.5051004846211785,0.6459006237149658,0.18983429607948987,Not Significant
FGF18,2.5,5.241379310344827,-1.068018423428651,0.049607290443318575,0.18765675738181073,0.7266357923444571,Not Significant
FBXW11,570.9,822.551724137931,-0.5268683396892841,0.21034219189978748,0.3823201792958144,0.41757277881713123,Not Significant
STK10,685.4,457.7931034482759,0.5822504626810843,0.18873199588136427,0.35869410931063395,0.44527575550940585,Not Significant
UBTD2,273.4,292.0344827586207,-0.0951254863245795,0.7865337980295899,0.8605191226348153,0.06523947424693463,Not Significant
SH3PXD2B,709.1,813.0,-0.1972662561036477,0.6522973062692692,0.7612111000239064,0.1184948874318069,Not Significant
NEURL1B,175.5,162.9655172413793,0.10690430145828617,0.8589573412638769,0.9095988171660556,0.041150113072508376,Not Significant
DUSP1,1204.3,1762.1724137931035,-0.5491602639471017,0.41102933193211855,0.5689525009711048,0.24492398918877667,Not Significant
ERGIC1,2023.1,3745.655172413793,-0.8886504574309753,0.11652477417093686,0.27419724330734707,0.5619369157843824,Not Significant
LOC100268168,9.6,33.89655172413793,-1.8200322053792148,0.03829873852145367,0.1715761219052682,0.765543152654839,Not Significant
RPL26L1,385.0,520.9310344827586,-0.4362339424437959,0.22790312627403328,0.4010751489104861,0.39677424658330507,Not Significant
ATP6V0E1,1743.5,2513.0344827586205,-0.5274441032693094,0.16306973171581685,0.3291716967759617,0.48257751386819564,Not Significant
CREBRF,47.4,108.72413793103448,-1.1977133055448657,0.028133450829103106,0.15786444579422612,0.8017156707140288,Not Significant
BNIP1,100.0,134.93103448275863,-0.4322222099984975,0.26756209404207637,0.4416841268948084,0.35488820799962095,Not Significant
NKX2-5,4.7,82.79310344827586,-4.138777936312569,0.011745840501350168,0.13019602620601736,0.8854022709378397,Not Significant
STC2,283.5,726.2413793103449,-1.3571003982549572,0.19532692227053422,0.3663152504192916,0.4361450004316186,Not Significant
